serie,Bogota_AEROCIVIL,Bogota_AEROPUERTO_GUAYMARAL,Bogota_ANE,Bogota_BOSA_2,Bogota_CARABELAS,Bogota_LA_ESTRADA,Bogota_LISBOA_SUBA,Bogota_MINTIC,Bogota_QUIRIGUA,Bogota_TES_1
2019-02-07,N/A,N/A,1.9018749999999998,1.797857142857143,0.598125,0.6038333333333333,0.5802916666666668,N/A,2.7504166666666667,N/A
2019-02-08,N/A,N/A,2.1906250000000003,1.704375,0.6095833333333334,0.5835416666666667,0.575125,N/A,2.7310208333333335,N/A
2019-02-09,N/A,N/A,1.6197916666666667,1.7180645161290322,0.63125,0.6159583333333334,0.5954999999999999,N/A,2.7933333333333334,N/A
2019-02-10,N/A,N/A,1.501875,1.7409999999999999,0.6112916666666667,0.5790833333333333,0.6307083333333333,N/A,2.7920833333333333,N/A
2019-02-11,N/A,N/A,1.8589583333333335,1.4798507462686568,0.5742916666666668,0.574875,0.564875,N/A,2.6014375000000003,N/A
2019-02-12,N/A,N/A,1.9716666666666667,1.6796666666666666,0.5938333333333333,0.5999583333333334,0.568,N/A,2.6342291666666666,N/A
2019-02-13,N/A,N/A,2.051041666666667,1.5693069306930694,0.5774166666666667,0.6066666666666667,0.583875,N/A,2.661354166666667,N/A
2019-02-14,N/A,N/A,1.9529166666666666,1.69125,0.58075,0.5864999999999999,0.5856250000000001,N/A,2.7470833333333333,N/A
2019-02-15,N/A,N/A,1.9570212765957449,1.693125,0.5858333333333333,0.5925416666666667,0.5567083333333334,N/A,2.7342500000000003,N/A
2019-02-16,N/A,N/A,1.501875,1.5422471910112359,0.6078333333333333,0.6117916666666667,0.5911666666666666,N/A,2.940916666666667,N/A
2019-02-17,N/A,N/A,1.415,1.784125,0.6070416666666667,0.58125,0.594125,N/A,2.864770833333333,N/A
2019-02-18,N/A,N/A,1.9825,1.6675416666666665,0.6059166666666667,0.5894166666666667,0.5786250000000001,N/A,2.7912916666666665,N/A
2019-02-19,N/A,N/A,1.968125,1.672625,0.611,0.5924999999999999,0.5853333333333333,N/A,2.844520833333333,N/A
2019-02-20,N/A,N/A,1.9945833333333332,1.6812568306010929,0.5967083333333334,0.5844166666666666,0.5770416666666667,N/A,2.7569166666666667,N/A
2019-02-21,N/A,N/A,1.9608333333333334,1.6805833333333333,0.5987916666666667,0.56925,0.5616666666666668,N/A,2.7534583333333336,N/A
2019-02-22,N/A,N/A,2.1185416666666668,1.7031666666666667,0.5834166666666667,0.5716249999999999,0.5595,N/A,2.7398124999999998,N/A
2019-02-23,N/A,N/A,1.6179166666666667,1.74375,0.59625,0.6106666666666667,0.599875,N/A,2.855208333333333,N/A
2019-02-24,N/A,N/A,1.5533333333333335,1.748,0.592625,0.5836666666666667,0.6085416666666668,N/A,2.793458333333333,N/A
2019-02-25,N/A,N/A,1.9358333333333333,1.6625416666666666,0.5730416666666667,0.5731666666666667,0.588,N/A,2.7065833333333336,N/A
2019-02-26,N/A,N/A,1.9670833333333333,1.6945833333333333,0.59075,0.592375,0.5741666666666667,N/A,2.7549166666666665,N/A
